"zone_id","polygon_provenance","offset","angle_deg","angle_source","mean_aspect_deg","orientation_weight","n_orientation_cells","orientation_resultant_length","transect_id","distance","x","y","elevation_m","depth_m"
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",170.402824036915,711433.667356562,1977928.3030303,-461.425336916576,461.425336916576
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",182.574454325266,711432.560649469,1977916.18181818,-463.036889714853,463.036889714853
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",194.746084613617,711431.453942377,1977904.06060606,-465.220001220703,465.220001220703
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",206.917714901968,711430.347235284,1977891.93939394,-469.230010986328,469.230010986328
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",219.089345190319,711429.240528191,1977879.81818182,-473.279998779297,473.279998779297
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",231.26097547867,711428.133821099,1977867.6969697,-475.541065100446,475.541065100446
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",243.432605767021,711427.027114006,1977855.57575758,-477.323497425457,477.323497425457
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",255.604236055372,711425.920406913,1977843.45454545,-480.450012207031,480.450012207031
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",267.775866343723,711424.813699821,1977831.33333333,-482.526410804696,482.526410804696
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",279.947496632074,711423.706992728,1977819.21212121,-486.073925824284,486.073925824284
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",292.119126920425,711422.600285636,1977807.09090909,-488.886178905663,488.886178905663
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",304.290757208776,711421.493578543,1977794.96969697,-491.829180226376,491.829180226376
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",316.462387497127,711420.38687145,1977782.84848485,-494.457711972229,494.457711972229
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",328.634017785478,711419.280164358,1977770.72727273,-496.90063103178,496.90063103178
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",340.805648073829,711418.173457265,1977758.60606061,-498.722137197796,498.722137197796
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",352.97727836218,711417.066750172,1977746.48484848,-502.229328592485,502.229328592485
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",365.148908650531,711415.96004308,1977734.36363636,-505.510009765625,505.510009765625
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",377.320538938882,711414.853335987,1977722.24242424,-507.567724054506,507.567724054506
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",389.492169227233,711413.746628894,1977710.12121212,-510.066665649482,510.066665649482
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",401.663799515584,711412.639921802,1977698,-513.109985351562,513.109985351562
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",413.835429803935,711411.533214709,1977685.87878788,-516.550897980581,516.550897980581
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",426.007060092286,711410.426507617,1977673.75757576,-518.878333686713,518.878333686713
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",438.178690380637,711409.319800524,1977661.63636364,-520.804526589094,520.804526589094
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",450.350320668988,711408.213093431,1977649.51515152,-523.179992675781,523.179992675781
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",462.521950957339,711407.106386339,1977637.39393939,-526.335176226111,526.335176226111
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",474.69358124569,711405.999679246,1977625.27272727,-529.229855680451,529.229855680451
"1","author-created deterministic analytical window",-593.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_1",486.865211534042,711404.892972153,1977613.15151515,-531.137169458107,531.137169458107
