"zone_id","polygon_provenance","offset","angle_deg","angle_source","mean_aspect_deg","orientation_weight","n_orientation_cells","orientation_resultant_length","transect_id","distance","x","y","elevation_m","slope_deg"
"1","author-created deterministic analytical window",-143.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_7",887.888398929179,710968.456849254,1977782.21052632,-515.436771553409,12.3170209924124
"1","author-created deterministic analytical window",-143.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_7",951.308998852691,710974.223375684,1977845.36842105,-499.251802015555,14.620465050479
"1","author-created deterministic analytical window",-143.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_7",1014.7295987762,710979.989902114,1977908.52631579,-484.108766303186,11.0263385514442
"1","author-created deterministic analytical window",-143.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_7",1078.15019869972,710985.756428544,1977971.68421053,-462.83835909605,9.50599732139202
"1","author-created deterministic analytical window",-143.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_7",1141.57079862323,710991.522954974,1978034.84210526,-443.464590009145,16.2491251032356
"1","author-created deterministic analytical window",-143.908891458578,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_7",1204.99139854674,710997.289481404,1978098,-423.660003662109,21.8167507702406
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",0,710787.309529354,1976898,-717.349975585938,4.48724026679432
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",63.4205999235128,710793.076055784,1976961.15789474,-704.607050514359,8.08478966267762
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",126.841199847026,710798.842582214,1977024.31578947,-690.482490657356,15.8818019012338
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",190.261799770538,710804.609108644,1977087.47368421,-678.307353772601,12.0280898574037
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",253.682399694051,710810.375635074,1977150.63157895,-664.647616747712,8.56845182825098
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",317.102999617564,710816.142161504,1977213.78947368,-652.456828870226,24.427072532349
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",380.523599541077,710821.908687934,1977276.94736842,-637.307883814709,25.2321732131579
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",443.944199464589,710827.675214364,1977340.10526316,-618.204625430557,34.5830778172919
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",507.364799388102,710833.441740794,1977403.26315789,-601.292266956412,27.4431574148647
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",570.785399311615,710839.208267224,1977466.42105263,-586.442896792715,26.6947969693293
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",634.205999235128,710844.974793654,1977529.57894737,-570.928622907513,19.9690982835569
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",697.62659915864,710850.741320084,1977592.73684211,-554.065091633929,23.6015224209313
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",761.047199082153,710856.507846514,1977655.89473684,-539.759711096788,19.1738834289729
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",824.467799005666,710862.274372944,1977719.05263158,-523.970676825098,12.0792252812744
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",887.888398929179,710868.040899375,1977782.21052632,-508.869995117188,12.7368531060369
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",951.308998852691,710873.807425805,1977845.36842105,-492.503695390405,9.22557992585922
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",1014.7295987762,710879.573952235,1977908.52631579,-473.143058034605,15.9878438152398
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",1078.15019869972,710885.340478665,1977971.68421053,-452.910003662109,3.30422200685158
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",1141.57079862323,710891.107005095,1978034.84210526,-430.94241169953,13.6623615179358
"1","author-created deterministic analytical window",-43.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_8",1204.99139854674,710896.873531525,1978098,-411.309997558594,8.0496108077901
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",0,710686.893579475,1976898,-709.560198720864,11.4999403937596
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",63.4205999235128,710692.660105905,1976961.15789474,-698.400024414062,10.2099967584045
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",126.841199847026,710698.426632335,1977024.31578947,-688.366368039822,19.437306387483
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",190.261799770538,710704.193158765,1977087.47368421,-678.136834395553,6.92616088703797
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",253.682399694051,710709.959685195,1977150.63157895,-666.941072162823,7.59510459531108
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",317.102999617564,710715.726211625,1977213.78947368,-655.057913155281,13.9053789919079
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",380.523599541077,710721.492738055,1977276.94736842,-644.279222990314,15.8183175550347
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",443.944199464589,710727.259264485,1977340.10526316,-630.472346255599,33.8685121160867
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",507.364799388102,710733.025790915,1977403.26315789,-610.047737287785,13.8872232643025
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",570.785399311615,710738.792317346,1977466.42105263,-594.805626966534,20.6544707320775
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",634.205999235128,710744.558843776,1977529.57894737,-578.718532861145,28.6174817632281
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",697.62659915864,710750.325370206,1977592.73684211,-561.237516923335,19.1806001875496
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",761.047199082153,710756.091896636,1977655.89473684,-545.469970703125,13.4098344553525
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",824.467799005666,710761.858423066,1977719.05263158,-528.316572874178,16.9641729609193
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",887.888398929179,710767.624949496,1977782.21052632,-507.880643634856,14.073627689989
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",951.308998852691,710773.391475926,1977845.36842105,-490.010009765625,11.3763574589375
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",1014.7295987762,710779.158002356,1977908.52631579,-472.14998075358,10.89092134968
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",1078.15019869972,710784.924528786,1977971.68421053,-452.429992675781,10.922967517675
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",1141.57079862323,710790.691055216,1978034.84210526,-430.890014648438,12.9332647745739
"1","author-created deterministic analytical window",56.0911085414225,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_9",1204.99139854674,710796.457581646,1978098,-409.404026941718,14.5341098074466
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",0,710586.477629596,1976898,-698.32746350703,10.1510606586132
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",63.4205999235133,710592.244156026,1976961.15789474,-689.320007324219,13.6052957899754
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",126.841199847027,710598.010682456,1977024.31578947,-678.849975585938,8.2132910777041
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",190.26179977054,710603.777208886,1977087.47368421,-666.198191644625,12.217777056495
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",253.682399694053,710609.543735316,1977150.63157895,-649.6215579384,17.9569572813211
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",317.102999617567,710615.310261746,1977213.78947368,-635.52712209599,16.5790553252299
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",380.52359954108,710621.076788176,1977276.94736842,-623.491448912502,21.1633240755813
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",443.944199464593,710626.843314606,1977340.10526316,-612.763935289855,14.2954585310652
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",507.364799388106,710632.609841036,1977403.26315789,-601.505842213578,26.8038720828278
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",570.78539931162,710638.376367467,1977466.42105263,-588.973269992797,17.3085478155698
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",634.205999235133,710644.142893897,1977529.57894737,-579.19080071709,28.1085310242043
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",697.626599158646,710649.909420327,1977592.73684211,-564.247138291863,24.0514184431367
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",761.04719908216,710655.675946757,1977655.89473684,-544.918515833397,20.7665447897152
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",824.467799005673,710661.442473187,1977719.05263158,-529.710021972656,13.7709008853277
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",887.888398929186,710667.208999617,1977782.21052632,-510.26779678444,13.5455929360997
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",951.3089988527,710672.975526047,1977845.36842105,-490.032440473564,13.1333569835849
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",1014.72959877621,710678.742052477,1977908.52631579,-469.950012207031,7.50264979962426
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",1078.15019869973,710684.508578907,1977971.68421053,-450.639145326748,8.79502587577912
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",1141.57079862324,710690.275105337,1978034.84210526,-426.579986572266,13.699992442523
"1","author-created deterministic analytical window",156.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_10",1204.99139854675,710696.041631767,1978098,-404.534994705675,9.15413833920554
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",0,710486.061679717,1976898,-675.070007324219,11.5278635102503
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",63.4205999235133,710491.828206147,1976961.15789474,-675.078205027835,36.1085887162905
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",126.841199847027,710497.594732577,1977024.31578947,-671.219970703125,7.70606244525556
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",190.26179977054,710503.361259007,1977087.47368421,-661.182639674133,9.93851758983759
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",253.682399694053,710509.127785438,1977150.63157895,-651.871434253886,16.3978739083426
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",317.102999617567,710514.894311868,1977213.78947368,-636.452617444463,18.7384218505345
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",380.52359954108,710520.660838298,1977276.94736842,-620.613521565248,21.8667535120332
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",443.944199464593,710526.427364728,1977340.10526316,-605.42393071155,23.894757964161
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",507.364799388106,710532.193891158,1977403.26315789,-589.749468351615,21.610692754611
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",570.78539931162,710537.960417588,1977466.42105263,-575.752562633641,6.76981297627047
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",634.205999235133,710543.726944018,1977529.57894737,-563.265879080527,17.2050293035406
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",697.626599158646,710549.493470448,1977592.73684211,-548.479463276153,15.1574123381824
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",761.04719908216,710555.259996878,1977655.89473684,-533.129959622333,14.0558442929864
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",824.467799005673,710561.026523308,1977719.05263158,-517.994923887481,14.5992080788607
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",887.888398929186,710566.793049738,1977782.21052632,-503.940002441406,9.13465411284279
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",951.3089988527,710572.559576168,1977845.36842105,-484.997164376061,15.5263769488415
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",1014.72959877621,710578.326102598,1977908.52631579,-467.605108598591,5.7230602735783
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",1078.15019869973,710584.092629028,1977971.68421053,-445.954591626392,5.12115099137205
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",1141.57079862324,710589.859155458,1978034.84210526,-425.583950422785,15.6277952583624
"1","author-created deterministic analytical window",256.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_11",1204.99139854675,710595.625681888,1978098,-402.619995117188,18.0375392013008
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",0,710385.645729839,1976898,-677.619995117188,11.4886852169042
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",63.4205999235128,710391.412256269,1976961.15789474,-663.570007324219,14.3653905668138
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",126.841199847026,710397.178782699,1977024.31578947,-651.300325859453,9.22730634536224
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",190.261799770538,710402.945309129,1977087.47368421,-640.489736456612,6.91661274178111
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",253.682399694051,710408.711835559,1977150.63157895,-630.598388120255,10.6030253978438
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",317.102999617564,710414.478361989,1977213.78947368,-625.157886787914,33.9759020349397
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",380.523599541077,710420.244888419,1977276.94736842,-620.612100701573,6.29318998486735
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",443.944199464589,710426.011414849,1977340.10526316,-608.825668992034,17.8502443747011
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",507.364799388102,710431.777941279,1977403.26315789,-594.798840068827,16.9839227622446
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",570.785399311615,710437.544467709,1977466.42105263,-580.523419831862,21.2656349537514
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",634.205999235128,710443.310994139,1977529.57894737,-567.156800927879,17.7248046041481
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",697.62659915864,710449.077520569,1977592.73684211,-550.731337043576,14.9794314113831
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",761.047199082153,710454.844046999,1977655.89473684,-534.549987792969,16.2326206784413
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",824.467799005666,710460.610573429,1977719.05263158,-519.708725175874,13.796946900153
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",887.888398929179,710466.377099859,1977782.21052632,-503.20336754065,15.3691733806756
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",951.308998852691,710472.143626289,1977845.36842105,-483.735289103901,14.020077959569
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",1014.7295987762,710477.910152719,1977908.52631579,-466.699579731986,10.3377370833137
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",1078.15019869972,710483.676679149,1977971.68421053,-448.049987792969,10.5325237788766
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",1141.57079862323,710489.443205579,1978034.84210526,-424.437788462088,15.7904516838918
"1","author-created deterministic analytical window",356.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_12",1204.99139854674,710495.209732009,1978098,-398.556984244533,20.436171545087
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",0,710285.22977996,1976898,-689.682990669617,23.0791689598552
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",63.4205999235128,710290.99630639,1976961.15789474,-674.299987792969,10.0715734704067
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",126.841199847026,710296.76283282,1977024.31578947,-665.811436702796,17.5023873913158
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",190.261799770538,710302.52935925,1977087.47368421,-651.402347888129,23.6448723864785
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",253.682399694051,710308.29588568,1977150.63157895,-641.193926359468,9.19547923044974
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",317.102999617564,710314.06241211,1977213.78947368,-627.499682915933,27.9673521803017
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",380.523599541077,710319.82893854,1977276.94736842,-613.570923171731,33.214150845304
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",443.944199464589,710325.59546497,1977340.10526316,-603.516554982971,26.9293504362059
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",507.364799388102,710331.3619914,1977403.26315789,-589.69262758581,22.8287633700026
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",570.785399311615,710337.12851783,1977466.42105263,-576.63662911232,20.4086330714658
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",634.205999235128,710342.89504426,1977529.57894737,-562.879466809785,20.1045791956091
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",697.62659915864,710348.66157069,1977592.73684211,-547.701641220536,23.8221201445156
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",761.047199082153,710354.42809712,1977655.89473684,-531.924847911153,14.6528999873366
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",824.467799005666,710360.19462355,1977719.05263158,-516.300334741474,11.1432589761415
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",887.888398929179,710365.96114998,1977782.21052632,-498.697894834382,10.9188832316282
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",951.308998852691,710371.72767641,1977845.36842105,-481.74785219343,9.72846186520867
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",1014.7295987762,710377.49420284,1977908.52631579,-461.979131984507,7.8143390545131
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",1078.15019869972,710383.26072927,1977971.68421053,-441.649680549766,15.818719268962
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",1141.57079862323,710389.0272557,1978034.84210526,-418.869995117187,9.62284669396521
"1","author-created deterministic analytical window",456.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_13",1204.99139854674,710394.79378213,1978098,-394.016059196481,17.9116510895592
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",0,710184.813830081,1976898,-728.112072197331,6.11274541048224
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",63.4205999235128,710190.580356511,1976961.15789474,-709.743306576413,31.9312574181958
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",126.841199847026,710196.346882941,1977024.31578947,-696.429992675781,12.8821267314413
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",190.261799770538,710202.113409371,1977087.47368421,-686.059883282462,15.3185926068885
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",253.682399694051,710207.879935801,1977150.63157895,-670.62248734667,15.3575535705718
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",317.102999617564,710213.646462231,1977213.78947368,-656.417634662817,16.6175366808782
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",380.523599541077,710219.412988661,1977276.94736842,-644.089550803027,22.342209328804
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",443.944199464589,710225.179515091,1977340.10526316,-629.062655800196,28.5070116233078
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",507.364799388102,710230.946041521,1977403.26315789,-612.652348568541,22.583248106564
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",570.785399311615,710236.712567951,1977466.42105263,-594.663896474247,35.6694948115018
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",634.205999235128,710242.479094381,1977529.57894737,-573.062965352464,26.5096182213724
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",697.62659915864,710248.245620811,1977592.73684211,-559.964317414351,27.3006784185462
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",761.047199082153,710254.012147241,1977655.89473684,-540.183370578256,40.1510066145209
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",824.467799005666,710259.778673671,1977719.05263158,-528.481142130392,14.7520816584584
